,accuracy,confusion,datetime,execution_time,f1,model,precision,recall,test_time,train_size
0,0.854,"[[  7   0   0   0   0   0]
 [  2 127  15   1   0  12]
 [  0   8  62   4   6   2]
 [  0   0   8  59   0   0]
 [  0   1   8   1  74   1]
 [  0   2   1   0   1  98]]",2019-04-03 14:07:07.889125,67.06007742881775,0.8562826616123961,lstm,0.8410285487848962,0.8794973870621368,12.21206259727478,1000
0,0.888,"[[  7   1   0   0   0   0]
 [  2 129  11   1   5   9]
 [  0   5  75   2   3   1]
 [  0   0   5  61   0   1]
 [  0   1   2   1  72   2]
 [  0   2   1   0   1 100]]",2019-04-03 14:09:00.761863,100.17979407310486,0.880500134010085,lstm,0.8704564844102967,0.8939687033367738,12.501826524734497,2000
0,0.898,"[[  8   4   0   0   0   0]
 [  1 121   7   1   3   1]
 [  0   9  78   4   1   2]
 [  0   0   2  60   0   1]
 [  0   1   4   0  76   3]
 [  0   3   3   0   1 106]]",2019-04-03 14:11:19.224865,125.43959665298462,0.8796938494762517,lstm,0.8991482237491114,0.8657724883040127,12.82387113571167,3000
0,0.914,"[[  7   1   0   0   0   0]
 [  2 130   5   0   3   2]
 [  0   5  74   2   1   1]
 [  0   0   3  62   0   1]
 [  0   1   9   1  76   1]
 [  0   1   3   0   1 108]]",2019-04-03 14:14:26.683120,172.28799176216125,0.8983307357226269,lstm,0.8924851295020035,0.9068069563710672,14.976249933242798,4000
0,0.918,"[[  7   1   0   0   0   0]
 [  2 129   6   0   2   2]
 [  0   6  77   1   3   1]
 [  0   0   2  64   0   1]
 [  0   0   7   0  75   2]
 [  0   2   2   0   1 107]]",2019-04-03 14:18:18.176970,218.523024559021,0.9040522384355403,lstm,0.8981922146753684,0.9113886305554296,12.774661302566528,5500
